index,query_id,doc_id,okapi_tf,tf_idf,bm25,laplace,jm,title_unique_term,text_unique_term,text_term_appeared_in_query_len,title_term_appeared_in_query_len,doc_len,label
148,152602,http://www.telegraph.co.uk/news/worldnews/europe/italy/9030216/Costa-Concordia-Harbour-masters-log-shows-how-the-disaster-unfolded.html,-1.0452285910221097,-1.209742935647404,-1.1771845981972557,-1.4318941658403963,-1.141497831251694,1.497936726272351,-0.801816330348641,-0.45792563600782904,0.6453715775749682,-0.7967502596132544,0.0
149,152602,http://eunavfor.eu/capsized-ferry-off-zanzibar-eu-naval-force-assists-rescue-efforts-with-luxembourg-patrol-aircraft,-0.4547037158573243,-0.18860986933961243,-0.05252547986228873,-1.1576419973022267,-0.2233558059002841,3.9491059147180163,-1.0741339054506103,-0.45792563600782904,0.6453715775749682,-0.9178756647276385,0.3333333333333333
150,152602,http://en.wikipedia.org/wiki/Mersey_Ferries,-1.5808472995150535,-1.855461067151415,-1.736738496828823,0.33807100745972174,1.5918798400370693,-0.9532324621733141,0.8562951269389057,-0.45792563600782904,0.6453715775749682,0.4472002199050215,0.0
151,152602,http://en.wikipedia.org/wiki/2012_Lamma_Island_ferry_collision,0.28901519054938346,-0.9382860213836123,-0.9869779501251582,0.09404243369618316,-0.5848688009124676,0.8851444291609348,-0.3691339610199563,-0.45792563600782904,0.6453715775749682,-0.3973336629937363,0.3333333333333333
152,152602,http://en.wikipedia.org/wiki/2012_Assam_ferry_sinking,-1.5470401762394317,-1.405756905986635,-1.494442424487433,-0.7313095271672828,0.62515637342878,-0.34044016506189784,-0.9349493670651593,-2.2015655577299476,0.6453715775749682,-0.8298182383101261,0.0
153,152602,http://news.bbc.co.uk/1/hi/world/asia-pacific/575891.stm,2.4044048005320082,1.6497590106984628,1.5711841761776104,0.14933657039671566,0.5749657157227103,0.8851444291609348,-0.8986403570515634,1.2857142857142898,0.6453715775749682,-0.8472811034646539,0.6666666666666666
154,152602,http://www.wsws.org/en/articles/2014/06/17/kore-j17.html,2.0975578227355705,1.7308349913171766,1.5649237497359603,0.6320145250867327,0.11146182895297667,2.7235213204951836,-0.45839361063671297,1.2857142857142898,2.242666232073014,-0.6440430770917456,1.0
155,152602,http://en.wikipedia.org/wiki/2009_Kiribati_ferry_accident,-0.1542365762565437,-1.0421994808104882,-1.0642145932865088,-0.8153224084220426,0.5760728638110629,0.27235213204951847,-1.0514407741921128,-0.45792563600782904,0.6453715775749682,-0.9163894634378914,0.3333333333333333
156,152602,http://en.wikipedia.org/wiki/List_of_disasters_in_Great_Britain_and_Ireland,0.1939582721463065,-0.6877303854380251,-0.8400619976815844,1.1806086454544833,-0.041349965015006235,2.1107290233837674,1.4826255496734353,-0.45792563600782904,0.6453715775749682,0.7043130430312602,0.0
157,152602,http://en.wikipedia.org/wiki/Swansea_Cork_ferry,-1.5473213871723823,-2.045617774137371,-2.1006571408173755,-0.26611013889193463,2.034917427281144,-0.34044016506189784,-0.7125566807318844,-2.2015655577299476,0.6453715775749682,-0.6923446190085245,0.0
158,152602,http://www.telegraph.co.uk/news/worldnews/europe/italy/9016774/Italy-cruise-ship-disaster-did-island-sail-past-put-ship-on-course-for-disaster.html,-0.925355806927759,-1.0883237456019599,-1.1070602488964305,-1.1215691096971072,-0.986850234074451,2.7235213204951836,-0.5824493948498323,-0.45792563600782904,0.6453715775749682,-0.7109221351303626,0.3333333333333333
159,152602,http://www.telegraph.co.uk/news/worldnews/europe/italy/9015809/Cruise-disaster-rescue-effort-under-way-for-two-survivors-trapped-on-ship.html,-1.2550640308427425,-1.1387543480353466,-1.1382861146256755,-1.4308314662529036,-1.0276615771017046,2.1107290233837674,-0.7715588220039777,-0.45792563600782904,0.6453715775749682,-0.8052959170292999,0.6666666666666666
160,152602,http://en.wikipedia.org/wiki/Republic_of_Korea_Navy,-1.3482280426647633,0.9775405569588276,0.6263385875451578,0.83403827997367,0.13298634495478517,-0.34044016506189784,1.4100075296462433,-2.2015655577299476,0.6453715775749682,1.4195474137220252,0.0
161,152602,http://www.telegraph.co.uk/news/worldnews/asia/bangladesh/9139761/At-least-150-missing-as-ferry-sinks-in-Bangladesh.html,0.07756735106620122,0.27547701565550065,0.28417299365247767,-0.6816421266954059,-0.17688562034118188,0.8851444291609348,-0.8214837107726721,-0.45792563600782904,0.6453715775749682,-0.8368776944364246,0.0
162,152602,http://en.wikipedia.org/wiki/MS_Baltic_Ferry,-0.7345499600984641,-0.5578807360595082,-0.3526778138010714,-0.40552120960567306,0.8473249228462576,-0.9532324621733141,-0.6671704182148894,-0.45792563600782904,0.6453715775749682,-0.6667076467603881,0.3333333333333333
163,152602,http://www.scmp.com/news/hong-kong/article/1710671/lamma-fery-verdicts-skipper-acquitted-first-count-manslaughter,0.5917983142386829,-0.8402684966917262,-0.9250772238007208,0.272403897027973,-0.25683368255519107,5.1746905089408495,-0.39182709227845375,-0.45792563600782904,2.242666232073014,-0.5154866655286263,0.3333333333333333
164,152602,http://www.scmp.com/news/hong-kong/article/1125731/list-39-deceased-lamma-ferry-disaster,0.4925945671365519,-0.8275901539310558,-0.9161263782263475,-0.11421184039914913,-0.5328681596400772,2.1107290233837674,-0.5839622702670655,-0.45792563600782904,3.83996088657106,-0.6291810641942752,0.6666666666666666
165,152602,http://www.telegraph.co.uk/news/worldnews/europe/italy/9016772/Italy-cruise-disaster-captain-accused-of-abandoning-ship-before-passengers.html,-0.6675384738778027,-0.9595343070763402,-1.009564554286564,-1.1675348733647617,-0.7136890085484282,1.497936726272351,-0.8381253403622368,-0.45792563600782904,0.6453715775749682,-0.8387354460486084,0.0
166,152602,http://en.wikipedia.org/wiki/North_Korea,-0.5821940522601753,1.4157464567633515,1.1548550510865518,2.09203270981784,0.8752741581480368,-0.9532324621733141,4.494760505384662,-0.45792563600782904,0.6453715775749682,4.527937411227968,0.3333333333333333
167,152602,http://en.wikipedia.org/wiki/List_of_maritime_disasters_in_the_21st_century,2.904195726650912,1.68175565267704,1.574589536319783,2.3004379794738092,1.0545659262269507,0.8851444291609348,-0.022685490473561987,1.2857142857142898,0.6453715775749682,-0.1275881289046478,1.0
